"country","state","city","year","long","lat","species_botanical_name","species_common_name","dbh"
"usa","georgia","atlanta","2015",-84.39034275,33.76658606,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.39033198,33.7665962,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.39027135,33.76665182,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39026874,33.76666285,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39027758,33.76667168,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39028816,33.76667641,"lagerstroemia indica","crape myrtle",10.16
"usa","georgia","atlanta","2015",-84.39030315,33.76668375,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39029456,33.76660803,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.39029966,33.76669478,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39028509,33.76668637,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39027363,33.76668161,"lagerstroemia indica","crape myrtle",10.16
"usa","georgia","atlanta","2015",-84.39026351,33.76667684,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39027145,33.76669228,"lagerstroemia indica","crape myrtle",10.16
"usa","georgia","atlanta","2015",-84.39032009,33.76660578,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.39027985,33.76669482,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39029527,33.76670474,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39031026,33.76670801,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39031514,33.76672674,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39030545,33.76671904,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39029373,33.76661759,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.39026977,33.76671506,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39026802,33.76672573,"lagerstroemia indica","crape myrtle",10.16
"usa","georgia","atlanta","2015",-84.37627365,33.77112392,"acer buergerianum","trident maple",20.32
"usa","georgia","atlanta","2015",-84.39027391,33.7666143,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.39030128,33.76664773,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.3902907,33.76663967,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.39028209,33.76672166,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39031033,33.76673631,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39030815,33.76674772,"lagerstroemia indica","crape myrtle",10.16
"usa","georgia","atlanta","2015",-84.39032408,33.76677306,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39028011,33.76663122,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.39029779,33.76665765,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.39032366,33.76678925,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39030518,33.76679222,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39031577,33.76680506,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39031496,33.76682125,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39031365,33.76683634,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39031283,33.76685215,"lagerstroemia indica","crape myrtle",12.7
"usa","georgia","atlanta","2015",-84.39031597,33.76688083,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39033228,33.76688963,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.3903169,33.76689515,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39033189,33.76690433,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39031694,33.7669106,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39030882,33.76666206,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.39033192,33.76691683,"lagerstroemia indica","crape myrtle",10.16
"usa","georgia","atlanta","2015",-84.39030507,33.76695234,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39032691,33.76696444,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39031487,33.76699079,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39030533,33.76667273,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.39029165,33.76666649,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.39031014,33.76702928,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39032709,33.76703329,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39031259,33.76704749,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39031264,33.76706775,"lagerstroemia indica","crape myrtle",10.16
"usa","georgia","atlanta","2015",-84.39031725,33.76668887,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.39026176,33.76668751,"lagerstroemia indica","crape myrtle",2.54
