"country","state","city","year","long","lat","species_botanical_name","species_common_name","dbh"
"usa","california","santa monica","2023",-118.4870656,34.0388986,"brachychiton populneus","kurrajong",25.4
"usa","california","santa monica","2023",-118.4869626,34.03897489,"brachychiton populneus","kurrajong",20.32
"usa","california","santa monica","2023",-118.4873876,34.03809218,"tristaniopsis laurina","water gum",2.54
"usa","california","santa monica","2023",-118.4871954,34.03804686,"koelreuteria bipinnata","bougainvillea golden raintree",22.86
"usa","california","santa monica","2023",-118.4872965,34.03795924,"koelreuteria bipinnata","bougainvillea golden raintree",5.08
"usa","california","santa monica","2023",-118.487086,34.03795141,"koelreuteria bipinnata","bougainvillea golden raintree",7.62
"usa","california","santa monica","2023",-118.4871841,34.03785366,"schinus terebinthifolius","brazilian pepper tree",66.04
"usa","california","santa monica","2023",-118.487081,34.0377667,"ulmus parvifolia","chinese elm",15.24
"usa","california","santa monica","2023",-118.4868344,34.03774207,"koelreuteria paniculata","golden rain tree",17.78
"usa","california","santa monica","2023",-118.4869669,34.03767396,"schinus terebinthifolius","brazilian pepper tree",76.2
"usa","california","santa monica","2023",-118.4867127,34.03763829,"koelreuteria paniculata","golden rain tree",5.08
"usa","california","santa monica","2023",-118.4868456,34.03757595,"koelreuteria bipinnata","bougainvillea golden raintree",5.08
"usa","california","santa monica","2023",-118.4866193,34.03755818,"koelreuteria bipinnata","bougainvillea golden raintree",7.62
"usa","california","santa monica","2023",-118.4867431,34.03749126,"schinus terebinthifolius","brazilian pepper tree",71.12
"usa","california","santa monica","2023",-118.4865232,34.03747976,"koelreuteria paniculata","golden rain tree",7.62
"usa","california","santa monica","2023",-118.4866207,34.03738253,"schinus terebinthifolius","brazilian pepper tree",45.72
"usa","california","santa monica","2023",-118.4865109,34.03728469,"koelreuteria paniculata","golden rain tree",7.62
"usa","california","santa monica","2023",-118.4863961,34.03736299,"schinus terebinthifolius","brazilian pepper tree",43.18
"usa","california","santa monica","2023",-118.4862839,34.03727319,"schinus terebinthifolius","brazilian pepper tree",43.18
"usa","california","santa monica","2023",-118.4862915,34.03710332,"koelreuteria bipinnata","bougainvillea golden raintree",7.62
"usa","california","santa monica","2023",-118.4865485,34.03670669,"brachychiton populneus","kurrajong",53.34
"usa","california","santa monica","2023",-118.4865029,34.03674792,"brachychiton populneus","kurrajong",30.48
"usa","california","santa monica","2023",-118.4863844,34.03684857,"brachychiton populneus","kurrajong",30.48
"usa","california","santa monica","2023",-118.4862877,34.03692662,"brachychiton populneus","kurrajong",50.8
"usa","california","santa monica","2023",-118.4862206,34.03697469,"brachychiton populneus","kurrajong",38.1
"usa","california","santa monica","2023",-118.4861789,34.03715951,"schinus terebinthifolius","brazilian pepper tree",48.26
"usa","california","santa monica","2023",-118.4860311,34.03713517,"cinnamomum camphora","camphortree",7.62
"usa","california","santa monica","2023",-118.485968,34.03717867,"cinnamomum camphora","camphortree",7.62
"usa","california","santa monica","2023",-118.485857,34.03722583,"cinnamomum camphora","camphortree",55.88
"usa","california","santa monica","2023",-118.4858075,34.03731879,"cinnamomum camphora","camphortree",83.82
"usa","california","santa monica","2023",-118.4857414,34.03736531,"cinnamomum camphora","camphortree",60.96
"usa","california","santa monica","2023",-118.4856711,34.03741039,"cinnamomum camphora","camphortree",60.96
"usa","california","santa monica","2023",-118.4859555,34.03681562,"schinus terebinthifolius","brazilian pepper tree",30.48
"usa","california","santa monica","2023",-118.4863941,34.03663509,"cinnamomum camphora","camphortree",10.16
